Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Engagement_Score,Month,DayOfWeek,Num_Channels,Campaign_Type_Influencer,Campaign_Type_Paid Ads,Campaign_Type_SEO,Campaign_Type_Social Media,Target_Audience_Premium Shoppers,Target_Audience_Tier 2 City Customers,Target_Audience_Working Women,Target_Audience_Youth,Language_English,Language_Hindi,Language_Tamil,Customer_Segment_Premium Shoppers,Customer_Segment_Tier 2 City Customers,Customer_Segment_Working Women,Customer_Segment_Youth
18,75570,7022,3079,1542,1094820,75.47,8.41,15.41,5,5,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11,75735,6683,2993,1948,455832,63.97,2.66,15.35,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19,11037,1129,516,340,79220,175.76,0.33,17.98,10,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
21,58889,8136,4210,2196,946476,80.37,4.36,24.69,4,1,1,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
20,93124,3283,952,586,303548,349.77,0.48,5.18,10,0,3,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
21,21260,709,349,248,108624,201.73,1.17,6.14,5,2,3,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
14,77086,6140,1932,1185,562875,166.38,1.85,12.01,11,3,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
18,57362,5302,2445,1891,1149728,49.45,11.29,16.8,8,3,2,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
8,70899,8671,4781,1985,1274370,56.65,10.33,21.77,9,5,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
15,89950,6174,1344,456,318744,615.95,0.13,8.86,4,3,2,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
8,72782,10196,5410,3358,2327094,60.4,10.47,26.06,12,0,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
28,54853,6366,2946,1089,593505,117.29,3.65,18.96,5,6,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
13,72117,2080,1034,390,251940,254.72,1.54,4.86,11,1,2,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
5,26479,2755,659,293,215355,478.12,0.54,14.0,5,6,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
7,49190,6729,1930,1116,600408,187.47,1.87,19.87,1,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
17,42658,1553,551,225,172575,855.7,-0.1,5.46,2,0,2,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
25,54387,4419,1275,998,276446,86.68,2.2,12.3,9,4,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
25,59991,6094,2128,1371,692355,68.8,6.34,15.99,9,3,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
23,93790,3011,1801,901,711790,133.57,4.91,6.09,4,6,2,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
24,14052,863,228,81,42768,2529.49,-0.79,8.34,10,4,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
8,98758,14582,5301,3964,1978036,62.55,6.98,24.15,5,5,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
24,31097,1819,1070,707,311787,278.55,0.58,11.56,3,4,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
22,70201,6541,1809,629,256632,83.12,3.91,12.79,6,6,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,78622,2484,1274,572,274560,238.7,1.01,5.51,1,3,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
19,59035,6395,2636,1601,805303,50.87,8.89,18.01,4,3,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
15,92010,10834,3036,1668,1209300,72.61,8.98,16.89,12,3,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,81182,3721,822,608,252320,484.27,-0.14,6.35,1,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
7,61982,1860,830,574,232470,218.3,0.86,5.27,5,5,3,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
25,66467,9009,4715,1800,1024200,160.08,2.55,23.36,11,5,3,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
15,56253,3832,1449,982,629462,178.74,2.59,11.13,8,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
17,54142,7643,3098,1729,501410,169.64,0.71,23.03,2,4,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
22,61636,5182,2175,846,519444,102.78,4.97,13.31,10,0,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
8,56766,3930,1148,883,423840,106.19,3.52,10.5,10,5,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
21,73720,4719,1530,713,479849,389.69,0.73,9.44,8,3,3,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
24,21993,2299,954,558,205902,383.09,-0.04,17.33,5,1,3,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
6,23576,1281,386,266,116242,509.74,-0.14,8.2,11,5,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
22,43153,2942,888,658,145418,360.7,-0.39,10.4,11,1,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
8,39074,3329,673,294,134946,547.61,-0.16,10.99,7,4,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
22,10575,1572,839,525,142800,449.16,-0.39,27.76,4,1,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19,33403,3262,1277,545,278495,338.37,0.51,15.22,4,0,2,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
24,47544,4070,2052,984,273552,219.86,0.26,14.95,11,6,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
29,98185,6835,2177,694,238736,307.51,0.12,9.89,8,1,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
13,17950,695,188,79,32548,2918.92,-0.86,5.36,9,1,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
10,21992,1592,922,643,362652,204.72,1.75,14.36,9,5,2,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
22,77724,8005,4170,2512,803840,31.38,9.2,18.9,8,6,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
16,79087,4498,2674,865,211925,195.88,0.25,10.16,7,6,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
6,57169,2056,1193,421,274071,533.74,0.22,6.42,11,1,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
28,75757,7406,1909,1186,447122,141.83,1.66,13.86,7,5,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
26,44717,3009,1204,579,280236,394.87,0.23,10.72,1,2,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
5,75796,9111,5275,2289,711879,121.07,1.57,22.0,1,6,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
24,41810,4152,1152,569,326037,314.91,0.82,14.05,5,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
12,69903,10285,3232,1152,845568,87.89,7.35,20.98,5,2,3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
8,58539,2757,976,309,241020,235.73,2.31,6.9,9,6,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
5,22439,1884,965,460,203780,240.34,0.84,14.75,6,5,2,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
26,25398,1415,769,465,130200,518.92,-0.46,10.43,9,1,2,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
29,78425,10782,4812,3441,1720500,73.04,5.85,24.27,4,4,3,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
30,29414,2948,1071,809,516142,178.6,2.57,16.41,11,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
24,99545,8184,2512,1812,538164,98.07,2.03,12.57,2,6,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
28,95240,2835,873,642,264504,83.32,3.94,4.57,11,1,2,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
11,71689,7908,3518,1457,380277,88.09,1.96,17.97,1,4,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22,45696,3354,1601,941,525078,161.19,2.46,12.9,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,89700,8503,2844,2174,1313096,58.3,9.36,15.07,10,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
5,82953,3823,1911,631,368504,442.14,0.32,7.67,7,3,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29,79366,5526,1498,968,442376,175.65,1.6,10.07,2,1,2,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
29,19903,687,383,283,139519,451.92,0.09,6.8,4,1,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
28,69838,7013,2664,1349,851219,169.19,2.73,15.79,3,4,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
26,69260,9094,3785,2770,1753410,92.05,5.88,22.59,10,4,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
15,80368,11857,3030,2228,1742296,80.98,8.66,21.3,7,5,3,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
5,34512,4285,1243,758,382790,128.03,2.94,18.21,10,6,2,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
19,72555,8921,4162,2947,2118893,32.52,21.11,22.09,11,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7,98136,13165,3018,2400,1442400,121.16,3.96,18.94,3,6,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
14,14553,1662,783,411,94941,718.69,-0.68,19.62,3,1,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
22,79037,9174,4843,3060,1193400,37.39,9.43,21.61,7,1,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7,12815,1095,380,154,93786,1866.93,-0.67,12.71,7,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30,43694,1776,393,295,187915,860.12,-0.26,5.64,5,3,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
18,40666,3624,850,284,90028,992.95,-0.68,11.7,1,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
17,89958,11493,5670,2747,1455910,50.29,9.54,22.13,7,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5,49104,1878,783,549,205326,434.06,-0.14,6.54,11,3,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
23,34500,2650,1075,764,375888,243.45,1.02,13.01,9,1,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
25,12552,738,176,123,85731,592.56,0.18,8.26,1,5,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
16,81090,9513,5165,2144,445952,136.91,0.52,20.74,5,1,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
6,64207,8230,3656,1566,560628,146.09,1.45,20.95,2,3,2,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
27,51110,2301,1021,539,360052,269.05,1.48,7.55,12,1,3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
16,91890,10488,5803,3898,1317524,45.89,6.37,21.97,2,4,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
6,35460,4082,1089,577,250995,117.89,2.69,16.21,7,2,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
21,42312,3985,1875,887,345043,253.43,0.53,15.95,9,2,2,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
29,94214,2053,1212,865,602040,143.92,3.84,4.38,7,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
13,73758,6794,3845,2930,2229730,76.39,8.96,18.4,9,3,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
13,52491,1400,718,391,205275,251.65,1.09,4.78,7,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
22,39387,1431,338,145,85840,2013.72,-0.71,4.86,4,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10,71927,8999,2214,1386,300762,179.71,0.21,17.52,6,6,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6,55402,5558,1539,1025,209100,260.45,-0.22,14.66,7,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
27,35714,2251,677,374,230010,361.63,0.7,9.25,2,3,3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
17,36955,3302,1641,728,353808,331.18,0.47,15.35,10,1,2,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
6,36325,2931,1279,667,310155,384.45,0.21,13.43,7,6,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
17,87443,11818,3114,2313,1489572,69.78,8.23,19.72,7,2,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8,56391,2070,880,542,159890,190.93,0.55,6.19,6,2,2,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
17,97596,5602,2402,1640,500200,102.26,1.98,9.88,7,5,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
27,58087,1676,523,346,105530,267.01,0.14,4.38,5,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
19,63508,4093,1260,898,198458,322.44,-0.31,9.84,11,5,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,55554,1166,264,204,43656,789.32,-0.73,2.94,10,4,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11,33122,4250,2051,805,331660,366.79,0.12,21.45,1,6,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7,62813,4637,1975,1492,522200,50.75,5.9,12.9,8,1,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
22,91183,13524,4331,2869,1816077,92.73,5.83,22.73,6,5,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
30,85203,5318,2088,1384,538376,51.07,6.62,10.32,10,5,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
19,97553,6536,2117,1299,961260,59.69,11.4,10.2,2,2,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
17,88523,1834,820,542,298642,490.44,0.12,3.61,10,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
29,97866,12180,6311,4910,2351890,55.03,7.7,23.91,9,6,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
